,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
502,噱,口,0.13164210905171517,"('囗', '口')","[161, 247, 109]",3,e599b1,100,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '嗒', '噩', '咂', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '嘘', '咳', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",99,"['鸶', '腰', '麦', '痱', '燥', '熔', '瓶', '鸢', '痍', '薄', '韩', '瓜', '糟', '膜', '藩', '骝', '螂', '槛', '蚱', '擢', '蓦', '鹌', '著', '犬', '醺', '瞟', '蹟', '蜉', '煲', '鹞', '麂', '疵', '翡', '膝', '腭', '脍', '鼹', '酒', '鲟', '骁', '膳', '獠', '砣', '梁', '瓯', '蛀', '疱', '蝮', '蒸', '憾', '瞎', '娣', '狐', '蛋', '痕', '脑', '腹', '褪', '腴', '骑', '慑', '魏', '饷', '鲥', '蒲', '疼', '烙', '矣', '酶', '慰', '猝', '猫', '酪', '葬', '椰', '瞄', '糙', '瀣', '韦', '蝶', '蠢', '燃', '犯', '澪', '妞', '蛟', '濒', '踹', '薰', '螳', '疮', '痢']",咛,瓯
503,磺,石,0.34875365319072266,"('石',)","[163, 96, 118]",3,e7a3ba,31,"['砧', '磕', '矿', '磁', '破', '磊', '砂', '砾', '磨', '砸', '磷', '砌', '砚', '砒', '砖', '磅', '研', '砍', '矽', '砷', '砝', '磐', '磋', '砰', '砣', '砹', '矾', '砭', '砺', '砥']",30,"['搧', '蚱', '噎', '蛇', '樘', '骼', '蓉', '骨', '蹉', '蜜', '饥', '樟', '矍', '瘫', '褓', '悖', '莅', '峙', '狞', '娣', '鼾', '娃', '腺', '悄', '藐', '妙', '媒', '瀑', '著', '瑚', '橘', '醺', '酬', '蟋', '鹑', '蛾', '咔', '脐', '娑', '槃', '糁', '狈', '嘞', '踢', '鸶', '梁', '膺', '嬗', '嗜', '瑙', '髋', '搀', '脱', '骛', '腑', '烂', '蝎', '鞘', '螅', '崎', '燻', '梭', '慑', '鸭', '鹞', '炕', '蟒', '悃', '骤', '腱', '嗦', '狠', '莹', '瞧', '咣', '莨', '融', '猾', '憎', '嗷', '薯', '疝', '潮', '疚', '噩', '嘚', '憨', '媚', '踟', '脚', '症', '鲭', '噘', '韬', '慢', '痞', '翠', '狮', '猖', '蜊']",砷,噘
504,鲑,鱼,0.2107470309776584,"('鱼', '魚')","[165, 110, 239]",3,e9b291,34,"['鳞', '鲜', '鱿', '鱼', '鲸', '鲍', '鳗', '鲟', '鲁', '鲤', '鳌', '鳖', '鲭', '鲣', '鲲', '鲫', '鲈', '鳕', '鲶', '鳟', '鳝', '鲱', '鲮', '鲥', '鲇', '鳃', '鳏', '鳍', '鲡', '鳅', '鲛']",31,"['咛', '疼', '煨', '蹂', '鹜', '娠', '瓣', '糗', '麦', '妯', '薏', '糊', '烯', '莉', '砒', '矮', '疖', '媳', '蝈', '猜', '鞑', '妍', '璃', '潘', '蠕', '瓤', '獭', '瞄', '瞿', '榉', '檀', '症', '蛮', '濡', '醇', '嘀', '疑', '橡', '嗒', '慢', '膈', '饲', '躅', '婊', '腕', '咙', '砷', '疳', '痨', '娃', '椒', '疽', '酱', '腺', '瞟', '梦', '垢', '膳', '蜢', '潜', '鹑', '病', '脓', '犸', '懈', '蚝', '醮', '餮', '蚓', '藻', '饼', '搏', '蔬', '魄', '娴', '蓟', '鼾', '峙', '犯', '咔', '蝶', '搅', '垠', '澳', '嘻', '瓯', '憋', '瘴', '烘', '熙', '嚎', '褛', '搀', '糜', '瀚', '咫', '瘠']",鲟,疖
505,踩,足,3.441366363015715,"('足',)","[164, 116, 102]",3,e8b8a9,37,"['蹿', '踹', '蹦', '蹊', '蹩', '踌', '踪', '踏', '蹉', '踟', '踝', '蹟', '躁', '蹬', '蹈', '蹋', '踯', '踢', '蹒', '蹭', '踉', '蹙', '蹲', '踊', '踱', '蹂', '蹑', '躇', '蹰', '踞', '躅', '踵', '蹼', '躏', '蹶', '蹴']",36,"['髓', '矿', '鲮', '翅', '嚎', '娴', '慵', '痴', '娜', '咳', '砣', '腆', '蟀', '烦', '瘘', '烯', '饽', '慨', '痨', '酗', '猬', '磁', '躺', '鸭', '脊', '膛', '瑕', '蓝', '蜇', '薰', '蕃', '崩', '燮', '咸', '疑', '蝮', '疯', '燥', '腓', '骝', '橙', '擦', '猴', '脂', '懵', '痦', '猢', '煊', '瞬', '烘', '噫', '狱', '咙', '脖', '嫂', '妹', '娄', '蝣', '璨', '痹', '躬', '婢', '蛀', '葆', '傻', '慎', '蔽', '蚱', '酣', '咪', '垫', '椰', '咖', '烷', '疸', '瘦', '蜗', '髑', '腴', '蔓', '妆', '鲫', '蔻', '蕴', '醚', '悟', '垦', '砍', '炮', '髻', '藐', '媚', '褪', '瓦', '蟆', '榛', '蟹', '腰', '噙']",踝,褪
506,痩,疒,-2.015153051797474,"('疒',)","[163, 245, 102]",3,e797a9,61,"['痛', '病', '痕', '瘤', '疲', '瘫', '疯', '疾', '疼', '疡', '疥', '瘪', '痨', '瘦', '痤', '疫', '疝', '痧', '症', '痂', '疚', '痞', '痴', '痰', '瘾', '痦', '瘢', '痉', '疗', '痿', '疙', '痘', '疖', '疮', '痢', '痔', '瘘', '疟', '瘟', '瘴', '痹', '疤', '痒', '瘸', '疱', '瘠', '疵', '痱', '痊', '痣', '疹', '疽', '疸', '瘩', '痫', '瘌', '疳', '痪', '瘁', '痍']",60,"['酋', '鲮', '瓜', '蹂', '傀', '垒', '莫', '蓟', '垮', '炊', '膳', '嗬', '鲶', '螂', '樱', '鄂', '瓣', '鲈', '蹴', '狗', '垢', '樟', '憧', '瞄', '嘿', '梓', '嚏', '蕴', '咻', '膜', '烟', '妊', '酚', '醍', '磁', '髑', '嘁', '檐', '磅', '搧', '鳄', '翻', '嗅', '嘚', '婀', '蝾', '褴', '濡', '葆', '懵', '髦', '嘛', '蜥', '蝻', '嬗', '犊', '槽', '鲛', '躅', '蜚', '獗', '葱', '蚤', '烂', '葚', '梦', '蚂', '嗑', '酸', '澄', '榕', '骋', '韩', '崩', '骼', '獭', '潦', '褥', '煊', '蜀', '檫', '妓', '鹜', '潞', '炸', '狐', '腱', '藻', '煲', '犁', '烧', '熊']",痒,狐
507,腻,月,3.3270771017403855,"('月',)","[164, 227, 119]",3,e885bb,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脸', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '腑', '膺']",45,"['鹋', '褶', '脔', '薛', '蹂', '椰', '藻', '骝', '蚪', '咿', '蚤', '骁', '橡', '饶', '慨', '煊', '嫦', '婚', '躏', '鸣', '妆', '嘹', '嫁', '瞳', '妥', '莉', '懑', '骼', '梨', '鄙', '疖', '蜮', '梆', '韧', '翁', '蓿', '搪', '瘫', '娠', '犁', '瘤', '娃', '懊', '骥', '峰', '蜊', '莓', '咚', '糜', '咫', '蕊', '擢', '蚯', '糕', '咧', '鲨', '魅', '蕴', '瑞', '咲', '麸', '咕', '猢', '瘾', '疟', '褛', '褪', '鲇', '磷', '烃', '矜', '蚱', '蔻', '骛', '饽', '嫂', '儡', '妾', '噼', '薪', '狭', '躯', '瑰', '烘', '麾', '痱', '砷', '娟', '炕', '蠕', '嗟', '噌', '懒', '酪', '槐', '噪', '嗯', '鸳']",腰,瑞
508,狞,犬,-0.04803544903855695,"('犬', '犭')","[163, 233, 252]",3,e78b9e,45,"['犬', '献', '犹', '獒', '狰']",5,"['蹈', '热', '腊', '悦', '蜢', '魔', '砝', '麓', '嗽', '擤', '噻', '檬', '搂', '藩', '樽', '噘', '煊', '鹉', '矢', '燎', '蜂', '腭', '砺', '簸', '骂', '瞌', '憔', '痣', '椰', '悠', '娑', '莽', '砌', '骋', '瘢', '悄', '鸸', '激', '螃', '嘭', '蒋', '蝾', '嶂', '蝉', '嗑', '咣', '蹶', '婴', '躅', '矬', '瞄', '鲲', '悃', '鳝', '褪', '榕', '踵', '莺', '蝶', '蹲', '蜷', '槌', '嘞', '悯', '椽', '藜', '鲍', '蜃', '酷', '鸵', '蛋', '鬼', '婿', '烂', '犁', '蚤', '妆', '搅', '檀', '懵', '髦', '鲭', '垛', '峋', '螺', '鲶', '蕊', '糅', '搔', '瞥', '痔', '蟒', '莫', '瑚', '崽', '褛', '鹤', '嗄']",狰,蟒
509,煲,火,2.941967506539815,"('火', '灬')","[163, 227, 110]",3,e785b2,61,"['烦', '炕', '烤', '烟', '煤', '炒', '炮', '烬', '熄', '炼', '烛', '炖', '烘', '烧', '烫', '烩', '炊', '熔', '烙', '炉', '烂', '煅', '熨', '燮', '炷', '炫', '燎', '炎', '煸', '炸', '煊', '燥', '炯', '煽', '炳', '炙', '炽', '煨', '燻', '炆', '烷', '熠', '烊', '烃', '烯']",45,"['蝾', '梢', '瞠', '慕', '腮', '鲈', '嚣', '咧', '蝮', '鲫', '莹', '嗝', '擀', '鹳', '蒙', '咎', '痣', '饱', '鳄', '搐', '樱', '簇', '酱', '莉', '嬉', '蓝', '翩', '咋', '婪', '娇', '鹋', '骰', '榛', '脊', '魁', '痢', '悦', '蹋', '脑', '韵', '媒', '痹', '搅', '潘', '疥', '骤', '酚', '瘸', '脐', '娌', '蛟', '嚎', '痤', '傲', '峭', '葩', '魂', '脖', '藿', '蜒', '矬', '梁', '簪', '骋', '瞎', '瘦', '猜', '蛀', '瞰', '樵', '腺', '鞍', '病', '婶', '砹', '酿', '踟', '腴', '魅', '嘟', '蜗', '懦', '梦', '骛', '麂', '噼', '梓', '躁', '悉', '莞', '鸦', '蓄', '髓', '瓷', '麋']",煸,噼
510,妃,女,3.056794446689708,"('女',)","[161, 99, 225]",3,e5a683,69,"['嫌', '娱', '娇', '婚', '娼', '威', '嫂', '妮', '妳', '妇', '妖', '妓', '妻', '妄', '嫦', '妨', '娴', '妹', '妾', '妙', '妥', '嫡', '嫖', '婴', '嬉', '妒', '媚', '媳', '媒', '婢', '媲', '娘', '妞', '妩', '娟', '妆', '妯', '娑', '妊', '嬷', '婶', '嫁', '嫩', '婉', '娶', '娃', '婊', '婆', '嫉', '妍', '妈', '娥', '妲', '婀', '嬗', '娣', '嫔', '娓', '媾', '娆', '婿', '娌', '娠', '妪', '娩', '媛', '娜', '婪']",68,"['莱', '烯', '患', '炖', '嘬', '砷', '煦', '饨', '脖', '酥', '莫', '踢', '蚀', '鳝', '嚷', '擤', '魁', '鳍', '蛎', '韶', '悲', '藉', '榻', '峡', '橄', '嗑', '藩', '垮', '咏', '腊', '短', '脑', '慕', '葵', '瘢', '痴', '螳', '矬', '鼯', '鸳', '蒸', '疟', '醐', '蝌', '鹈', '翔', '鸾', '酗', '膊', '酮', '咋', '薄', '莞', '擂', '嘉', '噪', '骆', '蹬', '砣', '悍', '煲', '麋', '蔷', '蚕', '狐', '咙', '鳅', '瞳', '峦', '脸', '瘘', '酵', '嗤', '磨', '糙', '魂', '腮', '咐', '薪', '鸶', '梏', '潇', '酪', '蒋', '炆', '憾', '猜', '猖', '莎', '藐', '躬', '魏', '蝻', '翡', '峙', '噎']",妇,魂
511,嘘,口,2.95978380077777,"('囗', '口')","[161, 246, 246]",3,e59898,100,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '嗒', '噩', '咂', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '噱', '咳', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",99,"['婆', '骶', '澈', '懦', '烬', '饴', '麸', '猎', '瓜', '砧', '翁', '鹉', '悸', '瀛', '狱', '嫦', '娟', '蒲', '痰', '蹿', '婉', '蠖', '婢', '狩', '莉', '脆', '瘁', '蚕', '狐', '妙', '蒋', '矿', '鬣', '妄', '娃', '瑞', '瑚', '莞', '糗', '傅', '膊', '蔽', '搭', '蝌', '鲤', '鲛', '莹', '痢', '糕', '娶', '磺', '烃', '潞', '砚', '鹦', '蹙', '椅', '翔', '鹞', '炷', '蛰', '狄', '梆', '峋', '瘌', '鸶', '矽', '蔫', '瞎', '蟀', '麾', '潇', '娴', '鹕', '娠', '魇', '儡', '研', '痣', '憾', '螅', '骡', '蚱', '疵', '脊', '腹', '烤', '痫', '嵌', '嶙', '病', '鲑', '瞿', '蛙', '蕉', '蚜', '簇', '脱']",咚,娟
512,悦,忄,4.265839668370889,"('心', '忄')","[162, 224, 99]",3,e682a6,39,"['懊', '慑', '悔', '懒', '懵', '憎', '憾', '悖', '懂', '悯', '悄', '悍', '憧', '慢', '懦', '慎', '悼', '悴', '慷', '悟', '懈', '悃', '慨', '憔', '慵', '悸', '憬', '懑']",28,"['蜃', '腹', '腱', '骰', '煎', '椴', '熔', '髅', '蛛', '鹅', '蹩', '瀑', '骄', '蜗', '脂', '燕', '璃', '鞭', '榷', '妊', '烹', '魏', '蹉', '骐', '璜', '煽', '魇', '咐', '鞠', '饴', '蚀', '骛', '蓬', '鲍', '煨', '蟹', '蹒', '鲇', '鹈', '砭', '瞠', '潞', '械', '咤', '热', '翟', '鸨', '嫁', '腰', '鹕', '榭', '痊', '瞩', '骆', '嚏', '榨', '嵌', '膛', '蔬', '咖', '搋', '鄙', '樽', '酵', '腥', '鼹', '葱', '嚯', '槐', '疗', '踱', '嘿', '磷', '妍', '莓', '狱', '狒', '酩', '狂', '鸳', '蛳', '蹭', '蛹', '嗯', '翅', '麂', '狡', '饲', '嗤', '嗒', '妇', '狮', '骋', '蕉', '鬼', '踝', '噢']",憬,狡
513,莅,艹,-0.45870766950388403,"('艹',)","[164, 236, 227]",3,e88e85,79,"['蒜', '葱', '莴', '莽', '蔡', '莹', '薪', '藤', '薏', '蔚', '蔑', '藩', '蕴', '蓄', '薄', '蓬', '葬', '莲', '莫', '蔷', '蒙', '藜', '蓓', '蒸', '蔗', '莎', '董', '蔓', '葫', '蓉', '藕', '莞', '蓝', '蔵', '著', '藐', '蕃', '薛', '蕾', '蓖', '蒋', '蔽', '莓', '葵', '藿', '蓑', '蘑', '蓦', '薯', '蒂', '蒲', '蘸', '葡', '蕉', '蔬', '莱', '薰', '葛', '藉', '莺', '蕊', '蓟', '藻', '薇', '莨', '蔫', '薮', '莉', '蔼', '蔻', '蓿', '葺', '葩', '蒡', '葚', '葆', '藓', '蕨']",78,"['椽', '噬', '熏', '鳖', '蜇', '狸', '嫡', '鸶', '疾', '簇', '酒', '猥', '妥', '酗', '鸿', '蝌', '磷', '鲭', '嗡', '烤', '瓦', '麦', '蹶', '潘', '咙', '煲', '鞠', '蚱', '熟', '熠', '腮', '瘤', '短', '症', '鳝', '璨', '蜍', '威', '躲', '垫', '蜮', '鬣', '煞', '蝰', '踝', '踢', '翔', '蛳', '搀', '疏', '擤', '鱿', '瞎', '嗖', '骏', '翠', '砹', '垣', '慕', '橡', '疽', '澈', '悉', '蜻', '搓', '瞪', '骰', '蝻', '憨', '鸬', '饶', '髌', '蟾', '鲍', '瞄', '澡', '嗤', '澳', '鸾', '酚', '榔', '饱', '脉', '矾', '糯', '潢', '蝗', '猛', '婴', '猝']",薛,酗
514,鲁,鱼,4.037883552198392,"('鱼', '魚')","[165, 110, 223]",3,e9b281,34,"['鳞', '鲜', '鱿', '鱼', '鲸', '鲍', '鳗', '鲟', '鲑', '鲤', '鳌', '鳖', '鲭', '鲣', '鲲', '鲫', '鲈', '鳕', '鲶', '鳟', '鳝', '鲱', '鲮', '鲥', '鲇', '鳃', '鳏', '鳍', '鲡', '鳅', '鲛']",31,"['酮', '蹈', '熊', '簇', '狗', '熏', '娩', '饶', '慷', '矍', '激', '砾', '憾', '襄', '蜕', '娑', '蔡', '蜇', '濡', '垠', '蛳', '婢', '瓢', '蜿', '嘟', '嗡', '蕾', '蝎', '砂', '糅', '垛', '狄', '瞰', '咤', '躅', '醮', '疾', '猢', '嘉', '悠', '嘻', '酣', '疫', '婊', '悴', '悲', '骥', '酯', '鹳', '狰', '炊', '蟒', '簪', '狱', '莴', '璜', '嘲', '痹', '磐', '脍', '蚍', '峭', '蕃', '狡', '嗖', '砣', '咋', '瑚', '煸', '蹟', '魄', '餮', '脖', '鹞', '骨', '檐', '嘬', '烷', '薄', '獒', '咣', '咲', '蟑', '磅', '褪', '腺', '槃', '藜', '炆', '砰', '横', '蛎', '翎', '饮', '蛐', '咚', '鹅', '蔗']",鳏,脍
515,醇,酉,2.3949728247859183,"('酉',)","[165, 228, 229]",3,e98687,28,"['酸', '醋', '酵', '酒', '醒', '酥', '醉', '酬', '酱', '醮', '酋', '酣', '酗', '酿', '酶', '醛', '酷', '酩', '酝', '酯', '醍', '酚', '酪', '酮', '醚', '醺', '醐']",27,"['葆', '疽', '矬', '憩', '嘚', '瑙', '擀', '椒', '蛀', '妳', '藩', '娴', '懊', '椿', '短', '烹', '搏', '梁', '疤', '鹏', '脓', '葩', '榆', '蜒', '嗝', '鲍', '妖', '蝴', '疑', '嫌', '瞄', '狗', '鼻', '痂', '潢', '娠', '疟', '麸', '熹', '蜗', '麝', '煊', '饴', '椴', '瞪', '悍', '破', '鼯', '懒', '榻', '腿', '嗒', '炙', '鬣', '悟', '炖', '熙', '腴', '矗', '魏', '炳', '莎', '橱', '鲲', '獭', '鹚', '薪', '鸪', '搓', '犷', '餐', '磊', '麻', '妙', '潍', '煨', '饲', '脏', '烛', '砹', '樘', '砰', '鹜', '悃', '魅', '煞', '潘', '煸', '蹭', '擅', '嫉', '砷', '噙', '藜', '烤', '糟']",酒,麻
516,煸,火,1.3875186114195834,"('火', '灬')","[163, 227, 116]",3,e785b8,61,"['烦', '炕', '烤', '烟', '煤', '炒', '炮', '烬', '熄', '炼', '烛', '炖', '烘', '烧', '烫', '烩', '炊', '熔', '烙', '炉', '烂', '煅', '熨', '燮', '炷', '炫', '燎', '炎', '煲', '炸', '煊', '燥', '炯', '煽', '炳', '炙', '炽', '煨', '燻', '炆', '烷', '熠', '烊', '烃', '烯']",45,"['嫔', '薪', '翩', '薰', '砸', '蜻', '翎', '酩', '骋', '糜', '婿', '蹴', '慕', '咻', '砖', '鹉', '犹', '蠢', '儆', '槟', '妳', '瞩', '疖', '嗅', '酸', '韩', '饶', '蹙', '峨', '蝙', '麸', '咫', '骶', '蚝', '媒', '犁', '瞠', '蟒', '嗒', '榛', '葱', '檀', '咿', '搁', '嗳', '疹', '骐', '猿', '藉', '槐', '妾', '蜢', '垢', '槁', '蔡', '鳍', '痫', '醇', '蹬', '搀', '嬗', '蚁', '妓', '咧', '蹑', '褡', '螈', '瘘', '蹊', '嚎', '蹰', '犄', '薏', '瓯', '鲫', '噔', '酬', '鲜', '蜀', '糯', '橇', '腿', '橘', '傧', '鹰', '矗', '蜿', '藓', '鸭', '娄', '褐', '垣', '瓶', '鸦', '融', '麂', '糖']",炖,砖
517,狱,犭,4.298041582830214,"('犬', '犭')","[163, 233, 109]",3,e78bb1,45,"['猎', '狩', '狙', '猕', '狼', '猜', '狂', '独', '狸', '狮', '犯', '狡', '狗', '猫', '猪', '狒', '狭', '狠', '猛', '猿', '獠', '猴', '猩', '猝', '猖', '猥', '狐', '猢', '狄', '獭', '犷', '猡', '獗', '犸', '狲', '猬', '狈', '猾']",38,"['膜', '莴', '酚', '媳', '噗', '嗬', '嗝', '澳', '蔻', '韶', '脐', '蜻', '鄙', '鲈', '崇', '醛', '莹', '蜚', '鲮', '熹', '腮', '崭', '髻', '嫩', '嚷', '嗑', '蚶', '蓄', '痱', '嗙', '瓢', '嗳', '襄', '麝', '莫', '鸳', '瞪', '嚏', '峋', '椿', '瀣', '酗', '梓', '蝈', '澄', '悼', '痢', '蕃', '嘎', '鸯', '蹙', '傍', '痦', '噘', '崛', '餮', '嗤', '糗', '鳖', '痧', '蟾', '酋', '烟', '婪', '嗣', '翌', '螺', '鼾', '蝴', '蟆', '橄', '妊', '咂', '骸', '懦', '娇', '慎', '腹', '矮', '痔', '蛎', '榜', '檫', '瞰', '藓', '蔼', '髦', '翎', '蛰', '鬼', '腼', '瓯', '瘠']",狈,澄
518,翁,羽,2.7258311783972973,"('羽',)","[163, 123, 223]",3,e7bf81,15,"['翻', '翅', '翼', '翔', '翱', '翡', '翌', '翠', '翟', '翩', '翎', '翘', '翰', '翳']",14,"['嗙', '酿', '鸿', '鹈', '潮', '峙', '崛', '妥', '磨', '醚', '咕', '儡', '莨', '烙', '垃', '酪', '鞍', '搽', '鉴', '垛', '鲈', '蝻', '憎', '醒', '酷', '憩', '矜', '燎', '榛', '蛰', '鹋', '獭', '痞', '蓿', '榜', '橇', '莓', '骗', '饷', '著', '鼬', '餮', '藓', '葡', '蜚', '蠢', '咚', '蝙', '炕', '嗅', '蔓', '狐', '咿', '咖', '烬', '澄', '橹', '痧', '蹙', '韦', '麋', '懊', '螂', '蔬', '瘤', '咂', '犀', '蚜', '咨', '酋', '煤', '槽', '狼', '蚶', '蓬', '蚣', '蔵', '橘', '脍', '醛', '犒', '猝', '蜮', '躬', '噩', '椒', '疡', '妊', '搂', '鸟', '瓷', '慎', '犟', '鏖', '鹿', '蛛', '藕', '鹤']",翔,垃
519,熊,灬,4.373969261046148,"('火', '灬')","[163, 228, 232]",3,e7868a,61,"['烹', '热', '熟', '煞', '熏', '燕', '燃', '烈', '煎', '熙', '煮', '熹', '熬', '煦']",14,"['痘', '疸', '椒', '痛', '嗨', '螈', '躬', '蓉', '嗙', '咎', '骁', '骷', '痰', '骡', '酩', '橡', '榕', '蔡', '鸵', '蔫', '鲨', '榴', '鹭', '澎', '槛', '憎', '噬', '璞', '瓯', '痣', '醚', '骗', '蹲', '槃', '踪', '械', '疗', '椅', '魔', '痞', '垩', '蛋', '葬', '鲑', '鲍', '矩', '砧', '婉', '鼬', '膀', '髋', '鲮', '妻', '媒', '槐', '蹂', '嚣', '鸸', '髻', '脸', '藕', '鳄', '梦', '腼', '骂', '咬', '翌', '瀑', '蝈', '濡', '瘪', '嫁', '酬', '槁', '嗑', '憧', '砌', '踯', '酮', '婆', '餐', '蔑', '膈', '疥', '嫦', '嵩', '髑', '翟', '莨', '腊', '餮', '葆', '瘦', '噜', '蟋', '檬']",煎,膀
520,蛛,虫,2.212736968966728,"('虫',)","[164, 249, 249]",3,e89b9b,89,"['螺', '蛰', '蟠', '蚀', '蜈', '蠢', '蜂', '蚕', '蝎', '蜥', '蚍', '蟋', '融', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蜜', '蛙', '蜷', '蛋', '蛤', '蝰', '蟒', '蝉', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蠕', '蟑', '蚱', '蛇', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蠖', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",88,"['烙', '褶', '慷', '蓬', '垫', '擂', '酬', '狰', '鸿', '峋', '翅', '髌', '嘀', '槛', '骜', '韵', '鬓', '鹞', '痢', '妹', '傍', '瘪', '嚯', '矫', '烯', '烦', '饽', '烛', '膨', '蹭', '搅', '搭', '腚', '葺', '狱', '妾', '砂', '梭', '蓓', '矍', '襄', '脆', '擀', '醛', '搧', '瑕', '蔑', '瀛', '瓜', '悴', '痣', '狸', '梯', '蕉', '峭', '痦', '酒', '咨', '鹤', '蒲', '痘', '犹', '崔', '鼾', '婶', '妖', '嚄', '娃', '妆', '崎', '葚', '嘭', '嫩', '嘟', '薮', '痨', '咀', '瓷', '腭', '犟', '潘', '蹰', '猕', '鲨', '藿', '烤', '璜', '患', '媲', '蓑', '腥', '薯', '骁', '翩']",蚁,蓬
521,咳,口,3.7514480675066686,"('囗', '口')","[161, 240, 111]",3,e592b3,100,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '嗒', '噩', '咂', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '噱', '嘘', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",99,"['崴', '峰', '鸽', '糊', '褡', '悯', '蜘', '煨', '褥', '瑕', '狙', '瓜', '醒', '嶙', '悍', '簪', '鳟', '懑', '痨', '擦', '鸫', '澳', '蜃', '鲣', '蛆', '蹙', '鳏', '藕', '慢', '梯', '疏', '槁', '麂', '痧', '榔', '潇', '鹈', '踝', '骆', '薏', '濑', '妨', '疤', '犸', '骡', '破', '犷', '熔', '蟋', '搔', '潜', '蛎', '憾', '煽', '婉', '烹', '蒋', '娟', '蹉', '垒', '瓤', '傅', '激', '脔', '瑙', '熨', '藜', '瘟', '鹰', '醇', '媒', '搂', '槲', '褶', '潍', '蹋', '骤', '蒡', '矿', '猫', '腋', '炒', '檀', '疳', '蟾', '蛛', '鳍', '饪', '猕']",嘞,妨
