,Unnamed: 0,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither,Groups
284,284,板,木,5.269308138263057,"('木',)",[88631],1,e69dbf,20,"['案', '标', '查', '木', '样', '核', '模', '机', '检', '来', '条', '格', '果', '本', '构', '权', '束', '未', '析']",19,"['说', '力', '在', '信', '场', '播', '要', '这', '定', '活', '称', '付', '技', '详', '法', '功', '稍', '停', '能', '之', '都', '京', '介', '国', '张', '必', '海', '系', '序', '业', '初', '达', '者', '会', '型', '因', '径', '误', '发', '约', '角', '利', '起', '品', '二', '话', '变', '科', '如', '好', '整', '效', '参', '以', '还', '先', '集', '可', '异', '资', '化', '局', '女', '命', '投', '账', '环', '字', '购', '笑', '雅', '陆', '英', '体', '询', '告', '思', '大', '种', '责', '址', '向', '级', '阳', '规', '私', '企', '书', '方', '总', '按', '解', '全', '此', '布', '微']",本,法,"['检', '未', '木']"
285,285,软,车,4.5670705242218235,"('车', '車')",[65372],1,e8bdaf,6,"['转', '载', '车', '输', '辑']",5,"['录', '元', '都', '相', '立', '个', '性', '签', '别', '力', '图', '到', '后', '专', '化', '次', '引', '合', '标', '税', '们', '老', '键', '子', '有', '份', '束', '失', '代', '组', '同', '息', '你', '内', '件', '种', '平', '移', '法', '款', '模', '级', '修', '速', '据', '应', '程', '命', '口', '进', '具', '样', '见', '由', '门', '重', '题', '排', '误', '限', '票', '节', '企', '右', '看', '解', '闭', '板', '哈', '统', '近', '存', '启', '量', '号', '集', '目', '序', '频', '正', '填', '华', '起', '将', '他', '主', '动', '加', '审', '周', '第', '记', '何', '么', '络', '友', '部', '山', '人']",车,见,"['转', '载', '输']"
286,286,本,木,6.766533015857474,"('木',)",[22656],1,e69cac,20,"['案', '标', '查', '木', '样', '核', '模', '机', '检', '来', '条', '格', '果', '板', '构', '权', '束', '未', '析']",19,"['重', '性', '第', '海', '中', '四', '工', '货', '小', '常', '通', '码', '番', '给', '使', '成', '语', '相', '份', '求', '优', '认', '该', '男', '超', '价', '投', '实', '总', '二', '放', '产', '销', '审', '景', '商', '起', '规', '友', '线', '试', '见', '们', '约', '持', '治', '不', '详', '则', '介', '税', '邮', '五', '这', '错', '清', '字', '型', '因', '志', '目', '还', '收', '口', '时', '从', '费', '签', '企', '闭', '电', '话', '你', '退', '里', '大', '结', '应', '哈', '真', '失', '只', '并', '此', '出', '华', '意', '安', '找', '数', '其', '源', '次', '解', '整', '去', '一', '私', '京']",来,这,"['条', '权', '机']"
287,287,华,十,5.568928684239488,"('十',)",[86461],1,e58d8e,5,"['单', '南', '午', '十']",4,"['求', '我', '销', '第', '未', '除', '宋', '小', '门', '具', '清', '约', '速', '道', '然', '则', '详', '老', '米', '资', '过', '子', '中', '列', '货', '税', '尔', '治', '责', '与', '先', '直', '议', '管', '拉', '少', '析', '证', '移', '新', '微', '备', '集', '元', '收', '进', '址', '情', '款', '止', '学', '预', '地', '投', '接', '推', '及', '播', '时', '山', '重', '密', '项', '库', '事', '端', '介', '也', '和', '票', '于', '易', '初', '以', '器', '找', '设', '电', '数', '传', '误', '算', '同', '素', '星', '国', '断', '供', '并', '考', '张', '必', '法', '字', '起', '京', '市', '例', '历']",单,传,"['南', '十', '午']"
288,288,再,冂,7.156669573689906,"('冂',)",[88356],1,e5868d,3,"['内', '册']",2,"['存', '还', '初', '找', '家', '你', '语', '签', '岁', '试', '费', '院', '五', '复', '统', '通', '必', '三', '新', '填', '实', '听', '定', '处', '失', '记', '考', '最', '详', '节', '要', '种', '现', '出', '以', '任', '发', '源', '更', '位', '商', '两', '供', '读', '集', '点', '模', '目', '程', '给', '中', '相', '微', '取', '一', '指', '清', '放', '计', '有', '起', '串', '不', '头', '球', '未', '男', '停', '转', '束', '容', '钮', '宋', '事', '始', '共', '名', '修', '流', '对', '素', '都', '下', '入', '哈', '断', '月', '录', '引', '局', '友', '电', '口', '午', '成', '私', '展', '城', '与']",内,语,
289,289,进,辶,6.618893844689828,"('辶',)",[42399],1,e8bf9b,16,"['通', '近', '道', '过', '这', '退', '选', '还', '运', '连', '送', '造', '述', '速', '达']",15,"['水', '止', '也', '载', '是', '代', '闭', '算', '束', '次', '如', '老', '四', '能', '感', '立', '题', '心', '设', '收', '都', '英', '角', '月', '评', '电', '队', '计', '序', '步', '车', '原', '论', '系', '初', '票', '以', '县', '局', '院', '活', '键', '张', '取', '期', '见', '安', '注', '门', '信', '功', '动', '义', '报', '变', '人', '像', '装', '将', '城', '木', '辑', '工', '击', '本', '来', '微', '之', '管', '秒', '存', '入', '语', '对', '调', '推', '引', '或', '按', '最', '付', '事', '开', '给', '时', '合', '亿', '家', '钟', '并', '看', '下', '任', '签']",述,序,"['连', '近', '还']"
290,290,女,女,7.576341544529204,"('女',)",[58850],1,e5a5b3,4,"['好', '如', '始']",3,"['像', '请', '分', '活', '示', '于', '消', '检', '名', '稿', '门', '退', '销', '他', '两', '记', '符', '电', '查', '问', '老', '论', '原', '除', '车', '少', '件', '还', '份', '周', '数', '水', '钟', '再', '界', '万', '前', '告', '读', '性', '价', '整', '等', '全', '不', '景', '书', '清', '运', '最', '货', '止', '环', '近', '出', '机', '番', '企', '秒', '陆', '日', '指', '义', '误', '额', '定', '广', '新', '下', '张', '常', '内', '英', '利', '设', '心', '语', '预', '者', '雅', '布', '主', '类', '时', '效', '页', '简', '找', '集', '二', '按', '收', '值', '可', '将', '视', '头', '来', '法', '是']",始,法,
291,291,稿,禾,3.047456225195393,"('禾',)",[83932],1,e7a8bf,10,"['私', '秒', '移', '税', '称', '种', '稍', '科', '程']",9,"['键', '头', '该', '直', '考', '江', '核', '东', '近', '速', '待', '软', '因', '里', '消', '异', '英', '证', '备', '启', '类', '约', '造', '口', '限', '址', '器', '位', '版', '签', '海', '影', '于', '理', '女', '同', '未', '重', '西', '友', '确', '作', '余', '容', '省', '成', '企', '型', '土', '广', '退', '山', '如', '通', '环', '投', '不', '注', '对', '转', '木', '箱', '持', '传', '都', '专', '男', '三', '打', '码', '需', '队', '则', '换', '名', '这', '片', '据', '真', '号', '局', '万', '络', '看', '复', '阳', '十', '否', '目', '实', '年', '常', '额', '有', '国', '合']",种,片,"['科', '程', '移']"
292,292,钮,钅,1.882194146699263,"('钅', '金')",[77748],1,e992ae,7,"['错', '钟', '销', '链', '键']",5,"['频', '样', '录', '京', '标', '再', '第', '量', '情', '值', '总', '票', '功', '机', '位', '闭', '时', '事', '分', '页', '午', '者', '角', '存', '定', '雷', '前', '换', '水', '次', '参', '环', '布', '话', '约', '倍', '出', '华', '私', '语', '接', '消', '程', '可', '输', '误', '交', '按', '女', '间', '制', '南', '这', '片', '天', '符', '备', '价', '注', '造', '我', '小', '一', '万', '项', '稍', '系', '条', '与', '头', '局', '断', '专', '始', '品', '全', '安', '败', '击', '待', '试', '示', '您', '经', '图', '辑', '件', '如', '见', '理', '处', '址', '串', '资', '将', '业', '列', '场', '能']",销,按,"['钟', '错', '键']"
293,293,江,氵,5.275465745791789,"('氺', '水', '氵')",[70277],1,e6b19f,15,"['流', '海', '没', '消', '清', '游', '法', '注', '汽', '活', '治', '源']",12,"['小', '本', '称', '午', '地', '番', '签', '点', '男', '考', '必', '意', '站', '应', '异', '口', '心', '邮', '保', '则', '核', '具', '误', '放', '司', '从', '次', '别', '失', '串', '他', '合', '画', '认', '女', '但', '业', '分', '票', '论', '入', '会', '省', '章', '相', '连', '供', '果', '为', '系', '待', '二', '息', '例', '试', '排', '版', '责', '价', '学', '你', '限', '如', '填', '成', '岁', '外', '户', '日', '国', '部', '书', '历', '雷', '止', '级', '公', '加', '述', '址', '以', '目', '哈', '与', '统', '说', '类', '理', '模', '作', '到', '查', '第', '品']",治,称,"['流', '法', '消']"
294,294,于,二,7.186067692957908,"('二',)",[35304],1,e4ba8e,4,"['二', '五', '些']",3,"['断', '余', '版', '签', '此', '启', '看', '能', '义', '次', '历', '计', '证', '改', '心', '正', '山', '西', '万', '约', '始', '中', '所', '志', '清', '球', '发', '一', '报', '装', '查', '量', '秒', '力', '容', '水', '程', '果', '队', '没', '权', '需', '南', '资', '款', '服', '信', '间', '平', '治', '份', '单', '大', '之', '复', '制', '人', '技', '午', '车', '及', '十', '对', '例', '货', '评', '钟', '径', '共', '规', '体', '当', '收', '好', '听', '告', '女', '节', '价', '阳', '下', '重', '调', '话', '立', '模', '作', '存', '输', '级', '付', '据', '第', '里', '税', '情', '号', '雅', '全']",五,级,
295,295,处,夂,6.152974367626511,"('夂',)",[45390],1,e5a484,3,"['复', '备']",2,"['五', '考', '败', '和', '于', '完', '相', '导', '市', '得', '态', '类', '额', '上', '例', '项', '到', '付', '能', '变', '商', '平', '速', '易', '输', '左', '一', '北', '务', '性', '先', '确', '取', '止', '话', '进', '们', '权', '可', '族', '最', '超', '程', '藏', '报', '直', '收', '立', '科', '对', '汽', '前', '但', '国', '当', '详', '看', '数', '货', '在', '小', '要', '活', '检', '除', '案', '明', '填', '这', '优', '读', '英', '安', '华', '今', '反', '向', '换', '制', '后', '器', '频', '编', '再', '您', '加', '集', '员', '为', '好', '构', '注', '口', '码', '二', '何', '连', '日', '接', '失']",备,数,
296,296,意,心,7.327180095379693,"('心', '忄')",[37689],1,e6848f,12,"['必', '思', '心', '总', '感', '息', '您', '态', '志']",9,"['友', '流', '作', '产', '别', '头', '化', '实', '步', '同', '左', '串', '闭', '务', '县', '所', '布', '两', '尔', '效', '还', '立', '存', '导', '移', '也', '英', '告', '变', '报', '数', '节', '易', '度', '格', '好', '素', '动', '全', '国', '么', '雅', '项', '游', '角', '询', '科', '消', '容', '微', '需', '以', '星', '定', '除', '额', '按', '值', '一', '推', '链', '个', '与', '解', '局', '能', '次', '者', '板', '米', '藏', '销', '拉', '指', '认', '说', '男', '了', '复', '型', '优', '服', '家', '张', '核', '参', '安', '老', '约', '模', '待', '环', '量', '本', '不', '最', '超', '今', '络']",必,容,"['感', '思', '志']"
297,297,密,宀,5.498179598928327,"('宀',)",[28741],1,e5af86,10,"['完', '审', '实', '定', '家', '安', '宋', '客', '容']",9,"['微', '复', '线', '址', '报', '拉', '月', '政', '等', '交', '科', '和', '经', '车', '询', '后', '共', '推', '开', '总', '如', '束', '其', '条', '重', '西', '易', '签', '货', '统', '到', '错', '值', '清', '量', '造', '水', '达', '章', '步', '公', '电', '岁', '增', '法', '山', '门', '果', '进', '试', '球', '倍', '当', '书', '男', '务', '好', '前', '任', '库', '件', '志', '外', '器', '串', '给', '索', '但', '示', '题', '介', '都', '此', '女', '收', '检', '析', '上', '简', '据', '核', '详', '也', '更', '份', '人', '以', '回', '没', '专', '起', '界', '年', '基', '听', '市', '场', '部']",完,西,"['定', '客', '审']"
298,298,影,彡,6.388449298421524,"('彡',)",[58322],1,e5bdb1,2,['形'],1,"['标', '图', '些', '步', '份', '主', '话', '省', '您', '口', '制', '参', '雷', '辑', '南', '开', '年', '番', '像', '还', '语', '件', '代', '求', '请', '销', '次', '华', '据', '束', '分', '只', '告', '链', '误', '产', '你', '放', '注', '设', '见', '微', '事', '货', '前', '月', '处', '立', '司', '页', '付', '装', '得', '接', '编', '器', '本', '元', '流', '题', '提', '清', '位', '引', '两', '型', '称', '在', '下', '作', '常', '相', '查', '品', '应', '台', '从', '询', '星', '符', '造', '江', '社', '单', '海', '种', '表', '含', '字', '性', '土', '板', '雅', '集', '击', '失', '张', '子', '画', '预']",形,销,
299,299,像,亻,6.772051471228829,"('人', '亻')",[66201],1,e5838f,35,"['但', '传', '作', '价', '供', '优', '使', '任', '停', '修', '信', '值', '位', '例', '何', '保', '代', '体', '倍', '付', '份', '他', '们', '你', '件', '亿']",26,"['备', '题', '天', '还', '表', '第', '端', '出', '算', '间', '论', '等', '合', '我', '微', '正', '听', '连', '理', '右', '由', '有', '命', '符', '给', '可', '或', '开', '购', '者', '问', '两', '处', '省', '组', '近', '也', '放', '五', '邮', '启', '完', '历', '约', '店', '共', '确', '除', '原', '志', '核', '番', '到', '议', '待', '向', '院', '钮', '公', '注', '告', '整', '移', '意', '本', '点', '预', '来', '山', '键', '册', '宋', '时', '额', '感', '项', '列', '布', '与', '道', '能', '您', '参', '界', '发', '在', '换', '样', '限', '产', '局']",体,问,"['优', '倍', '停']"
300,300,频,页,5.077486139749695,"('頁', '页')",[66052],1,e9a291,6,"['预', '额', '页', '项', '题']",5,"['存', '检', '除', '子', '由', '会', '正', '运', '水', '共', '板', '组', '里', '两', '小', '复', '始', '天', '最', '销', '得', '现', '命', '到', '审', '政', '午', '记', '素', '治', '点', '导', '京', '化', '周', '门', '结', '利', '造', '格', '你', '加', '学', '形', '年', '情', '案', '技', '号', '合', '统', '藏', '或', '介', '期', '件', '位', '度', '可', '读', '都', '产', '约', '原', '示', '道', '辑', '应', '布', '下', '态', '上', '五', '动', '库', '载', '息', '址', '华', '真', '主', '目', '查', '来', '换', '提', '海', '源', '含', '货', '所', '认', '电', '功', '否', '图', '先', '处']",项,除,"['题', '预', '额']"
301,301,命,口,6.17847675225667,"('囗', '口')",[51609],1,e591bd,30,"['周', '后', '告', '向', '品', '号', '司', '口', '可', '听', '和', '商', '合', '同', '名', '启', '器', '员', '只', '台', '含', '右', '哈', '否']",24,"['试', '拉', '通', '整', '会', '优', '大', '索', '对', '技', '志', '章', '广', '正', '反', '查', '新', '类', '败', '备', '到', '邮', '门', '岁', '汽', '超', '样', '读', '增', '级', '销', '电', '友', '重', '何', '午', '万', '选', '体', '按', '等', '输', '力', '五', '场', '发', '站', '需', '天', '省', '感', '统', '计', '限', '为', '藏', '相', '素', '思', '安', '络', '链', '产', '情', '详', '使', '证', '换', '共', '页', '平', '利', '易', '条', '木', '论', '性', '程', '信', '户', '构', '米', '见', '停', '排', '送', '语', '目', '中', '断', '箱', '阳', '两', '收', '企', '接', '设', '第']",员,整,"['听', '告', '周']"
