,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
1136,洗,氵,5.680147352725434,"('氺', '水', '氵')",[52879],1,e6b497,106,"['温', '流', '滚', '混', '海', '滑', '没', '消', '沉', '清', '汗', '浮', '泊', '游', '浩', '深', '油', '激', '汇', '洪', '法', '浓', '泥', '泛', '洋', '波', '沃', '汉', '沙', '汤', '淘', '满', '济', '溪', '浜', '测', '浅', '浴', '漫', '泡', '注', '潮', '江', '洞', '淡', '津', '潜', '汽', '添', '河', '泄', '污', '活', '浪', '淫', '沿', '治', '渐', '渡', '演', '汁', '漂', '泳', '液', '润', '渠', '涯', '港', '湿', '沟', '涉', '池', '滤', '滴', '潭', '涨', '漏', '滋', '涩', '泽', '洁', '洲', '派', '洛', '湾', '涓', '浦', '澳', '沈', '澡', '滨', '潘', '涛', '湖', '源', '沁', '涵', '沪', '沢']",99,"['蓝', '谓', '稿', '歉', '西', '零', '毫', '恒', '暑', '美', '酒', '帅', '纠', '等', '阿', '峰', '穿', '厚', '赌', '聚', '育', '熊', '陈', '薄', '崎', '左', '卓', '们', '耐', '眼', '址', '嘉', '春', '摆', '述', '嫂', '候', '务', '胆', '神', '位', '遵', '悦', '令', '午', '唯', '仕', '副', '一', '骨', '碎', '抽', '桌', '横', '确', '删', '驶', '唐', '至', '脑', '抱', '转', '穆', '吹', '老', '秘', '呵', '缩', '迷', '阪', '需', '期', '力', '仓', '欲', '彼', '迎', '武', '办', '桶', '创', '称', '树', '随', '声', '增', '运', '背', '只', '集', '果', '挺', '瓦', '间', '廉', '凰']",泳,仓
1137,假,亻,6.145911397358165,"('人', '亻')",[18337],1,e58187,96,"['但', '传', '借', '侣', '作', '价', '俊', '供', '侧', '倒', '优', '促', '使', '任', '仙', '俱', '偏', '仪', '停', '修', '休', '依', '信', '倾', '值', '伯', '便', '伸', '住', '位', '伏', '低', '例', '何', '保', '催', '佣', '像', '仔', '候', '伤', '佛', '代', '健', '偶', '体', '佳', '倍', '做', '侠', '倡', '债', '付', '偷', '伴', '仕', '伊', '伦', '俗', '仍', '佐', '偿', '储', '侵', '份', '仲', '他', '们', '仁', '什', '你', '估', '似', '伟', '伙', '佩', '件', '亿', '俄', '侯', '仅', '伍', '俺', '傅']",84,"['已', '账', '姿', '耐', '醒', '五', '狼', '钟', '凝', '味', '埔', '您', '息', '鹿', '雄', '潘', '弘', '湾', '允', '霞', '秋', '毒', '腕', '凰', '含', '灰', '活', '剧', '取', '少', '疲', '洋', '刑', '决', '历', '祝', '基', '跌', '淡', '采', '务', '嫌', '宏', '补', '跟', '聘', '榜', '科', '暗', '煤', '镜', '负', '杂', '直', '糖', '惠', '光', '戏', '化', '简', '萝', '前', '九', '墓', '省', '气', '兄', '颗', '毕', '朋', '宴', '兴', '六', '热', '握', '查', '毫', '广', '动', '朱', '兵', '墨', '吾', '燃', '吧', '疾', '嘴', '奴', '益', '旭', '瓣', '并']",佳,糖
1138,纬,纟,0.9936961187185498,"('糸', '纟')",[90209],1,e7baac,49,"['缘', '繁', '绿', '纠', '纯', '纸', '组', '红', '终', '编', '练', '绝', '经', '结', '续', '给', '约', '缩', '继', '纪', '统', '缓', '绕', '细', '织', '缴', '线', '纷', '综', '绍', '纳', '纲', '绩', '纽', '维', '绑', '纵', '绘', '纹', '级', '络', '绪']",42,"['曲', '莓', '刀', '郑', '允', '倒', '层', '班', '挣', '卸', '是', '供', '趣', '窍', '陆', '粒', '亲', '程', '意', '剪', '悲', '箱', '就', '护', '滤', '覆', '松', '战', '弗', '革', '邻', '廉', '色', '陶', '莉', '云', '衣', '账', '把', '砖', '抢', '乘', '前', '沿', '食', '乱', '果', '忘', '防', '展', '炉', '重', '英', '冻', '赁', '酷', '幸', '完', '如', '敬', '便', '破', '迷', '搞', '休', '幅', '扫', '狐', '雪', '排', '虽', '朱', '南', '手', '营', '携', '鸭', '睡', '服', '催', '取', '讲', '棋', '兔', '授', '落', '孔', '洞', '轨', '封', '链', '留', '奉', '债', '苑', '昨', '毛']",纠,兔
1139,芽,艹,2.305052047557833,"('艹',)",[160192],1,e88abd,58,"['艺', '草', '药', '花', '荣', '苦', '菜', '蔡', '薪', '萌', '藤', '荒', '营', '苍', '落', '获', '茶', '苗', '范', '节', '苏', '薄', '荷', '若', '莲', '莫', '蒙', '芯', '英', '菲', '莎', '董', '莞', '蓝', '著', '芳', '荡', '荐', '艾', '芝', '芬', '萝', '茸', '芸', '莓', '萨', '苑', '菌', '藏', '蒂', '蒲', '葡', '蕉', '莱', '葛', '莉', '萄']",57,"['佳', '望', '尿', '纲', '湖', '买', '净', '机', '缴', '不', '学', '参', '镜', '货', '付', '邦', '矿', '狠', '桥', '揉', '势', '猛', '填', '啊', '徐', '卧', '暨', '赶', '额', '客', '列', '外', '闻', '遥', '聪', '别', '甘', '农', '橹', '晋', '代', '稳', '氏', '克', '澡', '棒', '究', '善', '积', '惠', '停', '禽', '溪', '魔', '尔', '赢', '将', '汇', '纬', '条', '来', '镇', '隐', '窥', '突', '胃', '坦', '圾', '壮', '古', '前', '扑', '坝', '设', '盗', '赵', '秋', '天', '诈', '或', '有', '紫', '刺', '翌', '标', '防', '骨', '避', '禾', '忘', '以', '逐', '煤', '操', '全', '惜']",蓝,净
1140,织,纟,4.7892593463167215,"('糸', '纟')",[44512],1,e7bb87,49,"['缘', '繁', '绿', '纠', '纯', '纸', '组', '红', '终', '编', '练', '绝', '经', '结', '续', '给', '约', '缩', '继', '纪', '统', '缓', '绕', '细', '纬', '缴', '线', '纷', '综', '绍', '纳', '纲', '绩', '纽', '维', '绑', '纵', '绘', '纹', '级', '络', '绪']",42,"['幼', '词', '伟', '恋', '涉', '似', '辅', '殖', '弹', '蔡', '措', '如', '床', '癌', '晨', '士', '制', '革', '视', '杜', '套', '州', '阻', '疲', '甘', '当', '毅', '吸', '总', '核', '灾', '差', '才', '徽', '扣', '唱', '怒', '攻', '勤', '想', '柳', '伴', '仙', '做', '轻', '垃', '睡', '胃', '仓', '途', '锁', '坡', '曾', '杯', '己', '苑', '壁', '芸', '住', '传', '肤', '日', '力', '虑', '上', '渐', '禁', '麟', '寄', '季', '闲', '简', '别', '究', '者', '破', '香', '帅', '裤', '雕', '名', '冻', '不', '沙', '蜂', '暇', '射', '吉', '吻', '尔', '议', '拨', '岸', '怎', '滴', '盘', '六', '幕', '咪', '保']",绩,伟
1141,径,彳,3.0556319267618246,"('彳',)",[62980],1,e5be84,18,"['御', '得', '律', '微', '征', '待', '徽', '往', '德', '役', '循', '彻', '彼', '徒', '徳', '很', '徐']",17,"['署', '颗', '食', '千', '估', '禧', '疯', '焦', '济', '严', '员', '赢', '仕', '浮', '档', '叔', '拔', '伙', '频', '不', '姆', '偿', '华', '逊', '区', '名', '尽', '判', '薪', '咋', '毅', '视', '藏', '君', '阁', '购', '会', '耀', '竟', '各', '杀', '歌', '旺', '弗', '项', '沟', '混', '盒', '姚', '遭', '一', '妹', '培', '撑', '按', '拼', '里', '情', '管', '削', '沙', '灾', '太', '圾', '读', '采', '隔', '部', '复', '野', '迎', '昂', '官', '寓', '息', '郎', '线', '概', '木', '壁', '午', '游', '援', '院', '短', '抽', '尖', '绩', '吴', '赵', '分', '查', '批', '内', '妮', '回', '释', '谱', '雨', '债']",徳,禧
1142,判,刂,4.191298844294753,"('刂', '刀')",[47257],1,e588a4,32,"['别', '到', '划', '刻', '割', '刑', '剑', '剧', '削', '创', '删', '副', '制', '刺', '列', '利', '刷', '刚', '刊', '剩', '剂', '则', '刘']",23,"['阳', '学', '亮', '守', '歉', '卷', '箭', '翁', '梁', '屏', '八', '间', '召', '坂', '郎', '舔', '殊', '碍', '犯', '释', '伦', '奋', '发', '街', '躁', '警', '昌', '且', '复', '胖', '胎', '皆', '宜', '兼', '遥', '卧', '逸', '佛', '控', '鲁', '司', '绍', '努', '侠', '然', '岁', '媳', '放', '宾', '伍', '仔', '林', '志', '士', '混', '方', '恢', '左', '条', '抓', '莓', '驰', '倡', '幅', '热', '股', '昂', '壮', '言', '朋', '迷', '扩', '寝', '狗', '匙', '摄', '乃', '孤', '类', '越', '圈', '中', '统', '姜', '幻', '艺', '穆', '启', '浩', '币', '倒', '午', '缴', '荒', '旦', '兵', '猫', '游', '快', '决']",刘,犯
1143,泄,氵,3.382758424145552,"('氺', '水', '氵')",[168393],1,e6b384,106,"['温', '流', '滚', '混', '海', '滑', '没', '消', '沉', '清', '汗', '浮', '泊', '游', '浩', '深', '油', '激', '汇', '洪', '法', '浓', '泥', '泛', '洋', '波', '沃', '汉', '沙', '汤', '淘', '满', '济', '溪', '浜', '测', '浅', '浴', '漫', '泡', '注', '潮', '江', '洞', '淡', '津', '潜', '汽', '添', '河', '洗', '污', '活', '浪', '淫', '沿', '治', '渐', '渡', '演', '汁', '漂', '泳', '液', '润', '渠', '涯', '港', '湿', '沟', '涉', '池', '滤', '滴', '潭', '涨', '漏', '滋', '涩', '泽', '洁', '洲', '派', '洛', '湾', '涓', '浦', '澳', '沈', '澡', '滨', '潘', '涛', '湖', '源', '沁', '涵', '沪', '沢']",99,"['惨', '译', '衡', '士', '凸', '若', '往', '圈', '损', '旺', '魏', '承', '臭', '绕', '枚', '步', '班', '累', '乘', '牲', '姿', '胸', '莲', '需', '形', '介', '已', '怕', '脸', '节', '版', '违', '很', '莞', '川', '刊', '购', '玩', '球', '胎', '旁', '究', '孔', '尺', '欠', '琪', '多', '宋', '旬', '瓜', '艇', '存', '辖', '闻', '块', '呼', '将', '相', '靠', '串', '航', '然', '周', '赠', '期', '灾', '兵', '英', '挥', '塑', '因', '牌', '致', '矩', '夹', '怀', '棋', '贴', '穴', '霸', '蔡', '尚', '商', '影', '透', '召', '简', '聊', '赞', '刘', '某', '必']",温,步
1144,倍,亻,4.042140326737877,"('人', '亻')",[23300],1,e5808d,96,"['但', '传', '借', '侣', '作', '价', '俊', '供', '侧', '倒', '优', '促', '使', '任', '仙', '俱', '偏', '仪', '停', '修', '休', '依', '信', '倾', '值', '伯', '便', '伸', '住', '位', '伏', '低', '例', '何', '保', '催', '佣', '像', '仔', '候', '伤', '佛', '代', '健', '偶', '体', '佳', '假', '做', '侠', '倡', '债', '付', '偷', '伴', '仕', '伊', '伦', '俗', '仍', '佐', '偿', '储', '侵', '份', '仲', '他', '们', '仁', '什', '你', '估', '似', '伟', '伙', '佩', '件', '亿', '俄', '侯', '仅', '伍', '俺', '傅']",84,"['湖', '力', '娃', '直', '魂', '椒', '果', '党', '窗', '壁', '盆', '吞', '外', '兽', '思', '宴', '燕', '势', '援', '版', '羞', '嫂', '康', '敏', '润', '才', '摄', '差', '货', '腐', '根', '专', '郎', '误', '璃', '迪', '亡', '私', '辰', '得', '塘', '春', '缓', '君', '怎', '购', '光', '型', '暴', '嗯', '经', '乙', '户', '逼', '造', '姚', '湿', '晓', '丘', '厘', '坊', '怕', '把', '报', '李', '摇', '幻', '墓', '口', '需', '嘿', '理', '它', '句', '真', '疼', '释', '员', '薪', '虐', '办', '软', '廉', '尺', '猴', '杉', '拓', '辆', '皇', '旗', '撤', '战', '署', '之']",作,才
1145,凉,冫,4.4758766580593985,"('冫',)",[158857],1,e58789,13,"['凝', '冰', '减', '准', '凌', '冲', '冷', '决', '净', '冻', '冬', '况']",12,"['乳', '毁', '农', '厕', '逻', '位', '翠', '丽', '肤', '泉', '呻', '武', '遵', '及', '临', '零', '色', '样', '千', '糕', '贯', '欢', '通', '旭', '扒', '妈', '占', '倍', '回', '似', '源', '适', '百', '投', '椒', '娃', '卖', '苍', '剪', '枝', '七', '埔', '置', '任', '牛', '妓', '烦', '旬', '珠', '湾', '买', '跟', '砂', '轮', '论', '到', '休', '鉴', '什', '震', '钻', '布', '觉', '偿', '吨', '挡', '陷', '社', '蒂', '片', '穿', '萝', '将', '霍', '天', '蛛', '斯', '嗯', '俊', '荐', '织', '陌', '锐', '间', '钥', '好', '蓝', '绪', '刷', '浓', '栗', '抽', '央', '尾', '题', '服', '象', '桌']",凌,蓝
1146,猫,犭,5.220689282988569,"('犬', '犭')",[48091],1,e78cab,17,"['猎', '狼', '猜', '狂', '独', '狸', '犯', '狗', '猪', '狠', '猛', '猴', '狐']",13,"['民', '曰', '震', '伤', '梨', '柔', '命', '杆', '窗', '坏', '尚', '见', '阵', '病', '岩', '落', '始', '伸', '闪', '涩', '灯', '差', '鸟', '妇', '时', '复', '织', '遂', '然', '恒', '堵', '骤', '到', '帐', '摆', '熟', '室', '克', '亚', '次', '行', '踩', '纯', '着', '势', '做', '措', '记', '酸', '贵', '息', '弱', '廷', '该', '贴', '刘', '贷', '向', '连', '扫', '岸', '从', '佳', '债', '涯', '计', '踏', '尔', '驾', '遥', '促', '迷', '洞', '誉', '丈', '切', '争', '仙', '甚', '架', '担', '别', '罚', '耳', '并', '丹', '勿', '增', '盗', '位', '薄', '停', '辞', '呵', '抢', '桑', '弃', '弄', '权', '导']",犯,刘
1147,净,冫,4.649458804816926,"('冫',)",[76941],1,e58780,13,"['凝', '冰', '减', '准', '凌', '冲', '冷', '决', '凉', '冻', '冬', '况']",12,"['置', '尝', '邀', '辽', '届', '会', '柴', '固', '击', '料', '卢', '夏', '给', '跳', '永', '暮', '转', '迅', '都', '国', '浅', '澡', '疆', '事', '馈', '污', '诚', '各', '猜', '段', '民', '许', '忠', '甘', '死', '异', '敌', '贵', '供', '足', '钮', '州', '剧', '嫂', '块', '煤', '强', '形', '梁', '博', '润', '交', '浪', '陌', '促', '法', '澳', '煌', '餐', '聚', '睡', '倒', '乃', '押', '艳', '栗', '啦', '渠', '姜', '证', '典', '勒', '迈', '巨', '测', '遣', '妓', '湿', '阿', '放', '鹰', '补', '树', '释', '盖', '冈', '录', '吟', '翠', '命', '西', '塞', '该', '赢', '小', '牢', '骨', '卡', '适', '吐']",冷,强
1148,晴,日,4.2611138627483705,"('日',)",[123139],1,e699b4,43,"['时', '暴', '早', '普', '显', '旧', '旬', '明', '星', '智', '暮', '日', '晨', '晚', '曝', '暗', '映', '景', '春', '易', '昼', '暂', '暑', '晋', '旨', '昨', '暖', '昂', '晒', '是', '旺', '昆', '昌', '晓', '昭', '暇', '昔', '旦', '暨', '晶', '旭', '晰']",42,"['赫', '桑', '届', '烈', '搏', '叔', '凰', '紧', '埃', '见', '冻', '这', '失', '京', '均', '蛛', '代', '恒', '惨', '工', '今', '笔', '偶', '微', '返', '厘', '味', '塘', '醉', '金', '贵', '归', '录', '饮', '本', '徽', '付', '幸', '争', '油', '券', '账', '律', '汗', '认', '妈', '灭', '电', '徐', '军', '敌', '夕', '弃', '幼', '耐', '史', '插', '鸡', '怎', '弗', '倍', '率', '倒', '寺', '责', '怀', '逆', '过', '悠', '赵', '渐', '孔', '阻', '杀', '谨', '司', '滚', '迹', '帝', '漏', '遥', '桶', '举', '募', '翻', '披', '察', '沉', '就', '乐', '及', '魔', '怪', '驰', '描']",明,乐
1149,设,讠,5.211844571769694,"('讠', '言')",[13801],1,e8aebe,51,"['话', '训', '让', '评', '词', '认', '议', '谢', '访', '诚', '请', '讲', '调', '诱', '说', '课', '讨', '语', '谱', '识', '许', '诊', '试', '谜', '谋', '证', '记', '订', '诉', '谈', '诀', '诸', '论', '诺', '讯', '该', '计', '诗', '谨', '读', '译', '详', '误', '诈', '谓', '询', '谁']",47,"['苏', '雀', '蛇', '薪', '尊', '症', '捷', '宫', '午', '菌', '甲', '技', '整', '立', '组', '奋', '气', '到', '间', '本', '弗', '噜', '应', '遵', '限', '抓', '勿', '靠', '彼', '奖', '实', '赚', '酒', '郭', '由', '旨', '猪', '烦', '忙', '株', '的', '散', '汁', '于', '罚', '偏', '票', '类', '封', '子', '老', '动', '外', '儿', '隆', '弹', '筑', '妮', '史', '猴', '昆', '嘴', '斯', '扰', '损', '叔', '智', '账', '家', '鸿', '兰', '帝', '及', '脑', '撤', '宴', '锅', '易', '购', '假', '卓', '府', '仕', '声', '击', '场', '室', '祭', '董', '桃', '秋', '凡', '珍', '臭', '爆', '永', '赫', '霞']",详,桃
1150,诉,讠,6.172684664206546,"('讠', '言')",[39915],1,e8af89,51,"['话', '训', '让', '评', '词', '认', '议', '谢', '访', '诚', '请', '讲', '调', '诱', '说', '课', '讨', '语', '谱', '识', '许', '诊', '试', '谜', '谋', '证', '记', '订', '设', '谈', '诀', '诸', '论', '诺', '讯', '该', '计', '诗', '谨', '读', '译', '详', '误', '诈', '谓', '询', '谁']",47,"['收', '曲', '冒', '团', '旨', '杭', '放', '洞', '界', '决', '泳', '脱', '泊', '碍', '理', '蛇', '企', '务', '购', '静', '涵', '纯', '举', '果', '哈', '库', '奖', '授', '唯', '美', '剧', '带', '焦', '端', '仓', '乱', '排', '涉', '督', '间', '个', '骑', '杨', '状', '很', '进', '祝', '染', '桌', '射', '切', '咖', '到', '门', '地', '市', '筋', '织', '凉', '给', '境', '罪', '桶', '醒', '阁', '派', '岗', '响', '毕', '珠', '云', '哭', '庭', '而', '辑', '判', '沿', '速', '莎', '嫁', '配', '算', '桑', '村', '防', '亲', '停', '展', '柴', '钱', '台', '炉', '是', '聊']",谓,毕
1151,码,石,5.399379607845635,"('石',)",[4079],1,e7a081,17,"['矿', '磁', '硬', '破', '石', '础', '确', '硕', '砂', '碍', '磨', '碰', '碑', '砖', '研', '碎']",16,"['伤', '携', '怎', '架', '脸', '克', '骗', '幻', '级', '舒', '勤', '功', '账', '坛', '瞬', '谈', '写', '爵', '躁', '顺', '勒', '箭', '达', '天', '弃', '曼', '框', '御', '辰', '担', '卸', '乙', '殖', '乌', '修', '匹', '芸', '持', '轻', '预', '执', '系', '目', '济', '燃', '圾', '拿', '绪', '糕', '翔', '准', '主', '冲', '义', '占', '复', '鸟', '媳', '鱼', '得', '食', '暑', '方', '歩', '席', '懂', '透', '批', '水', '莎', '肯', '协', '甜', '拾', '叉', '节', '稳', '厂', '统', '迈', '诺', '筹', '策', '屁', '诱', '聪', '坪', '纯', '妈', '虹', '玛', '受', '杭', '童', '牧', '享', '山', '瓣', '北']",破,肯
1152,徽,彳,3.376532352024704,"('彳',)",[89533],1,e5bebd,18,"['御', '得', '律', '微', '征', '待', '径', '往', '德', '役', '循', '彻', '彼', '徒', '徳', '很', '徐']",17,"['避', '碑', '老', '责', '锐', '农', '伏', '腐', '晴', '懂', '菌', '鸟', '窥', '腾', '粤', '践', '润', '恶', '翻', '总', '松', '省', '阪', '爷', '富', '常', '桶', '启', '薪', '稍', '敏', '瑞', '思', '闪', '瓦', '努', '诈', '哭', '泉', '记', '桥', '自', '归', '销', '贵', '划', '玄', '任', '燕', '珍', '柏', '势', '鸡', '圣', '福', '塔', '简', '宴', '染', '已', '策', '积', '睡', '烈', '暮', '辞', '源', '怀', '授', '晋', '旦', '冒', '事', '厨', '另', '智', '才', '奴', '罗', '朱', '瓣', '杉', '砖', '疲', '等', '虚', '佣', '看', '嘉', '幸', '狼', '臀', '效', '舟', '宗', '纸', '刊', '乔', '漂', '玩']",往,懂
1153,府,广,4.222118998662015,"('广',)",[32952],1,e5ba9c,16,"['庄', '废', '广', '应', '康', '店', '庆', '底', '床', '度', '廉', '座', '序', '庭', '库']",15,"['员', '至', '跨', '割', '静', '基', '解', '云', '坑', '桃', '廷', '哥', '娘', '胎', '遍', '臀', '搞', '亿', '净', '励', '头', '肩', '抵', '烟', '措', '鲁', '罩', '品', '挑', '假', '扫', '表', '彼', '违', '想', '伤', '女', '让', '塔', '纯', '翌', '都', '屁', '互', '猛', '淘', '而', '刺', '碎', '公', '营', '惯', '端', '耐', '走', '责', '宾', '疫', '服', '袭', '运', '普', '虽', '屋', '鸡', '重', '已', '纲', '寨', '折', '换', '酷', '变', '组', '概', '伊', '村', '赤', '契', '二', '结', '玻', '嘉', '被', '帐', '爸', '摸', '州', '画', '吐', '撞', '不', '圾', '湾', '零', '钱', '奔', '悉', '勇', '歉']",废,摸
