,language,tokenizer,word,suffix,word_final_token,group,both_pair,suffix_pair,neither_pair,dectile
18742,Italian,llama3,vano,o,78,"['equo', 'coso', 'lego', 'muso']",vano,bevo,fori,7
18743,Italian,llama3,gettoni,i,72,"['assolti', 'accenni', 'esprimi', 'estinti']",gettoni,adibiti,zoccolo,4
18744,Italian,llama3,sega,a,64,"['cuba', 'dona', 'nega', 'basa']",sega,spia,dosi,8
18745,Italian,llama3,approvano,ano,5770,"['ammontano', 'mescolano', 'comandano', 'scaricano']",approvano,scherzano,recensito,3
18746,Italian,llama3,fasci,i,72,"['vesti', 'sessi', 'salti', 'guidi']",fasci,muori,vendo,7
18747,Italian,llama3,dormo,o,78,"['lordo', 'mento', 'lampo', 'edito']",dormo,offro,spari,7
18748,Italian,llama3,dormi,i,72,"['freni', 'bordi', 'sessi', 'galli']",dormi,spesi,lordo,7
18749,Italian,llama3,travagliato,ato,4428,"['dissanguato', 'accantonato', 'sconcertato', 'agglomerato']",travagliato,ottimizzato,appartenuta,1
18750,Italian,llama3,mirano,ano,5770,"['urlano', 'recano', 'notano', 'dicano']",mirano,alzano,cagate,6
18751,Italian,llama3,presto,o,78,"['impero', 'organo', 'presso', 'guardo']",presto,ritiro,misura,9
18752,Italian,llama3,presti,i,72,"['occupi', 'superi', 'severi', 'intimi']",presti,avanzi,facevi,6
18753,Italian,llama3,prestano,ano,5770,"['prendano', 'ignorano', 'accusano', 'invitano']",prestano,graziano,credente,6
18754,Italian,llama3,accantonato,ato,4428,"['dissanguato', 'strangolato', 'convalidato', 'agglomerato']",accantonato,ottimizzato,applichiamo,1
18755,Italian,llama3,rubi,i,72,"['curi', 'meri', 'veli', 'godi']",rubi,rosi,rasa,4
18756,Italian,llama3,ruba,a,64,"['ansa', 'mina', 'lima', 'muta']",ruba,rima,muti,7
18757,Italian,llama3,rubano,ano,5770,"['tirano', 'durano', 'libano', 'basano']",rubano,odiano,recato,7
18758,Italian,llama3,integrano,ano,5770,"['inventano', 'importano', 'eliminano', 'insultano']",integrano,associano,offerente,3
18759,Italian,llama3,posti,i,72,"['fondi', 'credi', 'monti', 'porti']",posti,cazzi,manca,9
18760,Italian,llama3,posta,a,64,"['coppa', 'possa', 'sposa', 'corsa']",posta,salva,aereo,9
18761,Italian,llama3,tartufi,i,72,"['apporti', 'capponi', 'avverti', 'prenoti']",tartufi,scusati,bussato,1
18762,Italian,llama3,circolano,ano,5770,"['camminano', 'giudicano', 'rimangano', 'rimandano']",circolano,picchiano,incantato,5
18763,Italian,llama3,spettano,ano,5770,"['adattano', 'indagano', 'salutano', 'misurano']",spettano,cacciano,aggancio,4
18764,Italian,llama3,fermi,i,72,"['poeti', 'torni', 'basti', 'provi']",fermi,paghi,seguo,8
18765,Italian,llama3,fermate,ate,349,"['portate', 'provate', 'cercate', 'testate']",fermate,parlate,curioso,8
18766,Italian,llama3,stampa,a,64,"['lavora', 'scheda', 'accusa', 'laurea']",stampa,durata,basato,9
18767,Italian,llama3,stampate,ate,349,"['ignorate', 'affidate', 'liberate', 'superate']",stampate,sembrate,appariva,5
18768,Italian,llama3,strangolato,ato,4428,"['agglomerato', 'convalidato', 'accantonato', 'travagliato']",strangolato,ottimizzato,producevano,1
18769,Italian,llama3,supportato,ato,4428,"['inaugurato', 'denominato', 'finanziato', 'confessato']",supportato,analizzato,efficienti,7
18770,Italian,llama3,supporto,o,78,"['commento', 'catalogo', 'contesto', 'continuo']",supporto,rispetto,prodotto,9
18771,Italian,llama3,supporti,i,72,"['conformi', 'uniformi', 'comporti', 'segmenti']",supporti,favoriti,aggiorna,6
18772,Italian,llama3,ricamato,ato,4428,"['intonato', 'graziato', 'sventato', 'arredato']",ricamato,ricreato,rivelava,1
18773,Italian,llama3,prosa,a,64,"['galla', 'senta', 'creda', 'dista']",prosa,gemma,amati,7
18774,Italian,llama3,guidi,i,72,"['freni', 'dormi', 'finti', 'sessi']",guidi,mutui,agito,7
18775,Italian,llama3,guidano,ano,5770,"['causano', 'bassano', 'cassano', 'montano']",guidano,segnano,entrava,6
18776,Italian,llama3,monti,i,72,"['fondi', 'uniti', 'posti', 'bassi']",monti,segni,tasso,9
18777,Italian,llama3,montate,ate,349,"['ballate', 'magnate', 'vietate', 'scopate']",montate,attuate,baratto,4
18778,Italian,llama3,montano,ano,5770,"['puntano', 'bassano', 'sposano', 'guidano']",montano,segnano,trovavo,6
18779,Italian,llama3,perenni,i,72,"['avvolti', 'infissi', 'risposi', 'osservi']",perenni,trionfi,spruzzo,3
18780,Italian,llama3,intento,o,78,"['arresto', 'talento', 'accordo', 'dialogo']",intento,esterno,impresa,9
18781,Italian,llama3,cercate,ate,349,"['testate', 'provate', 'portate', 'fermate']",cercate,parlate,pratico,8
18782,Italian,llama3,cercano,ano,5770,"['trovano', 'parlano', 'possano', 'restano']",cercano,abbiano,conosci,9
18783,Italian,llama3,organo,o,78,"['presto', 'prendo', 'coloro', 'impero']",organo,lascio,scheda,9
18784,Italian,llama3,organi,i,72,"['guardi', 'prendi', 'pressi', 'numeri']",organi,minuti,schifo,9
18785,Italian,llama3,ritrovate,ate,349,"['sollevate', 'osservate', 'insegnate', 'esagerate']",ritrovate,arrestate,oltraggio,5
18786,Italian,llama3,ritrovano,ano,5770,"['ritornano', 'riportano', 'insegnano', 'attaccano']",ritrovano,rischiano,terremoti,7
18787,Italian,llama3,palesi,i,72,"['emessi', 'abissi', 'eterni', 'muniti']",palesi,sbalzi,munito,5
18788,Italian,llama3,curi,i,72,"['godi', 'rubi', 'meri', 'veli']",curi,pani,lodo,4
18789,Italian,llama3,curate,ate,349,"['votate', 'notate', 'posate', 'levate']",curate,ondate,volato,5
18790,Italian,llama3,salate,ate,349,"['parate', 'errate', 'arcate', 'durate']",salate,dorate,filato,4
18791,Italian,llama3,accadano,ano,5770,"['augurano', 'chiedano', 'pigliano', 'magliano']",accadano,soffiano,devoluti,1
18792,Italian,llama3,informa,a,64,"['lamenta', 'disputa', 'prepara', 'tariffa']",informa,attenta,fascino,8
18793,Italian,llama3,capponi,i,72,"['apporti', 'esageri', 'recinti', 'tamponi']",capponi,evitati,bollato,1
18794,Italian,llama3,parchi,i,72,"['alieni', 'creati', 'minimi', 'dolori']",parchi,citati,studia,8
18795,Italian,llama3,sorvegliato,ato,4428,"['smascherato', 'resuscitato', 'patrocinato', 'premeditato']",sorvegliato,arrotondato,rassegnarsi,2
18796,Italian,llama3,contengano,ano,5770,"['vergognano', 'menzionano', 'rispondano', 'analizzano']",contengano,rinunciano,codificato,2
18797,Italian,llama3,scontrano,ano,5770,"['capiscano', 'abbondano', 'impiegano', 'collocano']",scontrano,conoscano,compianto,4
18798,Italian,llama3,ricavano,ano,5770,"['scrivano', 'cucinano', 'sprecano', 'spaccano']",ricavano,poggiano,rimorchi,2
18799,Italian,llama3,suscitano,ano,5770,"['allungano', 'stimolano', 'affondano', 'ragionano']",suscitano,bracciano,scacciato,2
18800,Italian,llama3,analizzano,ano,5770,"['contengano', 'rispondano', 'rallentano', 'menzionano']",analizzano,finanziano,codificato,2
18801,Italian,llama3,agiscano,ano,5770,"['denotano', 'radunano', 'tutelano', 'riparano']",agiscano,appaiano,reggerà,0
18802,Italian,llama3,trovano,ano,5770,"['passano', 'pensano', 'parlano', 'portano']",trovano,mancano,finisce,9
18803,Italian,llama3,sconcertato,ato,4428,"['accantonato', 'convalidato', 'travagliato', 'strangolato']",sconcertato,ottimizzato,precipitano,1
18804,Italian,llama3,pianti,i,72,"['puniti', 'spinti', 'maturi', 'tornei']",pianti,alzati,ritrae,6
18805,Italian,llama3,piantate,ate,349,"['adattate', 'rinomate', 'insalate', 'ammirate']",piantate,abituate,sorgerà,2
18806,Italian,llama3,piantano,ano,5770,"['maturano', 'agiscano', 'tutelano', 'esultano']",piantano,appaiano,sfiderà,0
18807,Italian,llama3,illustrato,ato,4428,"['migliorato', 'alimentato', 'confessato', 'supportato']",illustrato,analizzato,cancellati,7
18808,Italian,llama3,dichiaro,o,78,"['sorpasso', 'alfabeto', 'monologo', 'appresso']",dichiaro,sciroppo,giungono,6
18809,Italian,llama3,dichiarate,ate,349,"['consegnate', 'desiderate', 'acquistate', 'affrontate']",dichiarate,dimostrate,ricoverata,5
18810,Italian,llama3,armi,i,72,"['cosi', 'voti', 'vivi', 'temi']",armi,nati,muro,9
18811,Italian,llama3,eliminato,ato,4428,"['inventato', 'collegato', 'attentato', 'terminato']",eliminato,informato,preferite,8
18812,Italian,llama3,eliminano,ano,5770,"['inventano', 'importano', 'insultano', 'integrano']",eliminano,associano,beneficia,3
18813,Italian,llama3,acqui,i,72,"['lessi', 'firmi', 'magni', 'editi']",acqui,ovuli,rompa,3
18814,Italian,llama3,acqua,a,64,"['corsa', 'torna', 'bassa', 'unita']",acqua,palla,perde,9
18815,Italian,llama3,consumi,i,72,"['intendi', 'formati', 'aumenti', 'arresti']",consumi,carichi,accento,8
18816,Italian,llama3,staccate,ate,349,"['rinomate', 'piantate', 'insalate', 'ammirate']",staccate,cacciate,espatrio,2
18817,Italian,llama3,confessato,ato,4428,"['inaugurato', 'supportato', 'anticipato', 'denominato']",confessato,analizzato,pensionati,7
18818,Italian,llama3,maturi,i,72,"['spinti', 'chiodi', 'pianti', 'tornei']",maturi,alzati,spicca,6
18819,Italian,llama3,maturano,ano,5770,"['ammalano', 'agiscano', 'esultano', 'tutelano']",maturano,appaiano,crivelli,0
18820,Italian,llama3,toppa,a,64,"['vesta', 'sessa', 'batta', 'lorda']",toppa,ruspa,merli,2
18821,Italian,llama3,rammento,o,78,"['apprendo', 'sperpero', 'proseguo', 'inquieto']",rammento,rimpasto,salutata,1
18822,Italian,llama3,intimi,i,72,"['severi', 'presti', 'superi', 'occupi']",intimi,accesi,timbro,6
18823,Italian,llama3,chiodi,i,72,"['spinti', 'maturi', 'pianti', 'tornei']",chiodi,alzati,crolla,6
18824,Italian,llama3,lampo,o,78,"['lordo', 'edito', 'dormo', 'mento']",lampo,agito,stili,7
18825,Italian,llama3,buttate,ate,349,"['firmate', 'alleate', 'cantate', 'pregate']",buttate,fondate,insisto,5
18826,Italian,llama3,buttano,ano,5770,"['scopano', 'sentano', 'servano', 'ballano']",buttano,legnano,strappa,5
18827,Italian,llama3,segnate,ate,349,"['toccate', 'aiutate', 'sfilate', 'dettate']",segnate,avviate,silenzi,5
18828,Italian,llama3,aggiudicato,ato,4428,"['subordinato', 'pontificato', 'accreditato', 'sofisticato']",aggiudicato,paralizzato,preoccupate,5
18829,Italian,llama3,toccate,ate,349,"['aiutate', 'segnate', 'sfilate', 'dettate']",toccate,avviate,leggevo,5
18830,Italian,llama3,reputa,a,64,"['irrita', 'consta', 'naviga', 'assuma']",reputa,esorta,cucito,4
18831,Italian,llama3,sorpasso,o,78,"['monologo', 'alfabeto', 'appresso', 'dichiaro']",sorpasso,rovescio,avvisato,6
18832,Italian,llama3,svelano,ano,5770,"['evocano', 'nuotano', 'attuano', 'imitano']",svelano,avviano,bussato,1
18833,Italian,llama3,matti,i,72,"['archi', 'balli', 'finti', 'sorti']",matti,razzi,edito,7
18834,Italian,llama3,cari,i,72,"['voti', 'temi', 'nomi', 'cosi']",cari,bari,giro,9
18835,Italian,llama3,intonato,ato,4428,"['plasmato', 'castrato', 'graziato', 'inondato']",intonato,ricreato,omologhi,1
18836,Italian,llama3,posa,a,64,"['vota', 'vola', 'dona', 'urla']",posa,odia,sedi,8
18837,Italian,llama3,posate,ate,349,"['votate', 'levate', 'curate', 'notate']",posate,ondate,mulini,5
18838,Italian,llama3,allungate,ate,349,"['affollate', 'grigliate', 'schierate', 'prenotate']",allungate,raffinate,incollata,2
18839,Italian,llama3,allungano,ano,5770,"['affondano', 'suscitano', 'ragionano', 'stimolano']",allungano,bracciano,indossati,2
18840,Italian,llama3,narrato,ato,4428,"['cascato', 'serrato', 'destato', 'multato']",narrato,saldato,razioni,3
18841,Italian,llama3,uniformi,i,72,"['supporti', 'segmenti', 'compensi', 'comporti']",uniformi,stampati,accusata,6
18842,Italian,llama3,premeditato,ato,4428,"['smascherato', 'sorvegliato', 'resuscitato', 'patrocinato']",premeditato,arrotondato,arrabbiarsi,2
18843,Italian,llama3,basti,i,72,"['sposi', 'lasci', 'ponti', 'poeti']",basti,tassi,avuta,8
18844,Italian,llama3,valgano,ano,5770,"['attuano', 'svelano', 'evocano', 'nuotano']",valgano,avviano,iscrivo,1
18845,Italian,llama3,operi,i,72,"['conci', 'formi', 'annoi', 'tinti']",operi,cachi,cardo,1
18846,Italian,llama3,applicato,ato,4428,"['inventato', 'associato', 'aumentato', 'attentato']",applicato,informato,mantenuto,8
18847,Italian,llama3,applica,a,64,"['informa', 'inclusa', 'termina', 'disputa']",applica,ridotta,insulti,8
18848,Italian,llama3,sgomento,o,78,"['nascondo', 'riprendo', 'affronto', 'schianto']",sgomento,trasloco,sinfonia,5
18849,Italian,llama3,causi,i,72,"['conci', 'tinti', 'formi', 'operi']",causi,evasi,cuoce,1
18850,Italian,llama3,causate,ate,349,"['salvate', 'sposate', 'sparate', 'cessate']",causate,mancate,buttata,6
18851,Italian,llama3,causano,ano,5770,"['sperano', 'bassano', 'montano', 'cassano']",causano,segnano,rifatto,6
18852,Italian,llama3,lamenta,a,64,"['inclusa', 'informa', 'termina', 'disputa']",lamenta,procura,estende,8
18853,Italian,llama3,godi,i,72,"['veli', 'meri', 'curi', 'rubi']",godi,lavi,unì,4
18854,Italian,llama3,salti,i,72,"['archi', 'sessi', 'bordi', 'guidi']",salti,doppi,nutre,7
18855,Italian,llama3,saltano,ano,5770,"['sentano', 'rendano', 'ballano', 'buttano']",saltano,legnano,accenna,5
18856,Italian,llama3,parate,ate,349,"['errate', 'durate', 'arcate', 'salate']",parate,dorate,ordino,4
18857,Italian,llama3,affidate,ate,349,"['ignorate', 'stampate', 'liberate', 'superate']",affidate,invitate,ingaggio,5
18858,Italian,llama3,intrighi,i,72,"['concordi', 'preposti', 'respinti', 'sostieni']",intrighi,ritirati,spiegava,5
18859,Italian,llama3,abissi,i,72,"['eterni', 'palesi', 'emessi', 'emersi']",abissi,sbalzi,elenca,5
18860,Italian,llama3,arresto,o,78,"['dialogo', 'talento', 'accordo', 'intento']",arresto,omaggio,tessuto,9
18861,Italian,llama3,arresti,i,72,"['aumenti', 'talenti', 'consumi', 'inclusi']",arresti,profili,fascino,8
18862,Italian,llama3,annota,a,64,"['colora', 'altera', 'vegeta', 'pressa']",annota,litiga,supero,3
18863,Italian,llama3,bilanci,i,72,"['appalti', 'curiosi', 'ammessi', 'stanchi']",bilanci,sussidi,avvento,7
18864,Italian,llama3,cucinano,ano,5770,"['ammirano', 'scattano', 'esaltano', 'crollano']",cucinano,poggiano,afflitta,2
18865,Italian,llama3,tariffa,a,64,"['informa', 'disputa', 'termina', 'lamenta']",tariffa,fornita,trovati,8
18866,Italian,llama3,tubo,o,78,"['velo', 'ramo', 'loco', 'palo']",tubo,buco,vena,8
18867,Italian,llama3,tubi,i,72,"['sali', 'voli', 'toni', 'resi']",tubi,cibi,lisa,8
18868,Italian,llama3,galoppo,o,78,"['traforo', 'esagero', 'intoppo', 'prenoto']",galoppo,sfascio,scadono,1
18869,Italian,llama3,riparano,ano,5770,"['avvisano', 'infilano', 'maturano', 'scaldano']",riparano,appaiano,crollate,0
18870,Italian,llama3,vergogni,i,72,"['respinti', 'preposti', 'sostieni', 'intrighi']",vergogni,consorzi,vogliate,5
18871,Italian,llama3,vergognano,ano,5770,"['contengano', 'analizzano', 'rispondano', 'rallentano']",vergognano,rinunciano,incombente,2
18872,Italian,llama3,destato,ato,4428,"['cascato', 'multato', 'narrato', 'serrato']",destato,saldato,discuto,3
18873,Italian,llama3,destano,ano,5770,"['animano', 'tendano', 'frenano', 'cessano']",destano,forzano,dannate,0
18874,Italian,llama3,incollate,ate,349,"['sigillate', 'esportate', 'congelate', 'vincolate']",incollate,affondate,impaurita,0
18875,Italian,llama3,insalate,ate,349,"['ammirate', 'staccate', 'sprecate', 'rinomate']",insalate,cacciate,espatrio,2
18876,Italian,llama3,temo,o,78,"['volo', 'riso', 'filo', 'dono']",temo,olio,cura,9
18877,Italian,llama3,temi,i,72,"['armi', 'nomi', 'cosi', 'devi']",temi,bari,vedo,9
18878,Italian,llama3,patrocinato,ato,4428,"['premeditato', 'resuscitato', 'sorvegliato', 'smascherato']",patrocinato,arrotondato,sopraffatta,2
18879,Italian,llama3,fallito,ito,6491,"['sentito', 'vestito', 'fornito', 'partito']",fallito,seguito,parlato,9
18880,Italian,llama3,stregato,ato,4428,"['schifato', 'arredato', 'inondato', 'plasmato']",stregato,ricreato,traviata,1
18881,Italian,llama3,impero,o,78,"['presto', 'organo', 'presso', 'coloro']",impero,sconto,dovuto,9
18882,Italian,llama3,dispera,a,64,"['gremita', 'canfora', 'preleva', 'fomenta']",dispera,risalga,ospitò,0
18883,Italian,llama3,sfilate,ate,349,"['toccate', 'aiutate', 'segnate', 'dettate']",sfilate,avviate,leggeva,5
18884,Italian,llama3,guardo,o,78,"['prendo', 'organo', 'coloro', 'presto']",guardo,chiedo,dovuta,9
18885,Italian,llama3,guardi,i,72,"['classi', 'colori', 'numeri', 'organi']",guardi,ospiti,accusa,9
18886,Italian,llama3,guardano,ano,5770,"['occupano', 'indicano', 'meritano', 'mostrano']",guardano,mangiano,migliora,8
18887,Italian,llama3,violi,i,72,"['buffi', 'compi', 'corni', 'fingi']",violi,sommi,fiuto,2
18888,Italian,llama3,viola,a,64,"['messa', 'passa', 'anima', 'unita']",viola,palla,leggo,9
18889,Italian,llama3,importa,a,64,"['interna', 'collega', 'foresta', 'seconda']",importa,mattina,appello,9
18890,Italian,llama3,importano,ano,5770,"['integrano', 'insultano', 'inventano', 'eliminano']",importano,associano,offerente,3
18891,Italian,llama3,confiscate,ate,349,"['disturbate', 'traversate', 'comportate', 'monitorate']",confiscate,accomunate,provenisse,0
18892,Italian,llama3,freddi,i,72,"['spunti', 'avvisi', 'impari', 'svolti']",freddi,ciechi,rileva,7
18893,Italian,llama3,setti,i,72,"['buffi', 'compi', 'corni', 'fingi']",setti,giuri,celio,2
18894,Italian,llama3,indossi,i,72,"['allarmi', 'riporti', 'ritieni', 'assalti']",indossi,drogati,abilita,5
18895,Italian,llama3,indossate,ate,349,"['mescolate', 'abbassate', 'calcolate', 'annullate']",indossate,catturate,prescelta,3
18896,Italian,llama3,sbarchi,i,72,"['rimossi', 'sorridi', 'divieti', 'spediti']",sbarchi,fottuti,assegna,6
18897,Italian,llama3,attuano,ano,5770,"['svelano', 'valgano', 'imitano', 'nuotano']",attuano,avviano,eccelsa,1
18898,Italian,llama3,continuo,o,78,"['deposito', 'contesto', 'commento', 'catalogo']",continuo,pubblico,invitato,9
18899,Italian,llama3,affissi,i,72,"['apporti', 'tartufi', 'esageri', 'necrosi']",affissi,scivoli,inoltro,1
18900,Italian,llama3,ritorni,i,72,"['stanchi', 'appalti', 'bilanci', 'curiosi']",ritorni,scacchi,pretesa,7
18901,Italian,llama3,ritornate,ate,349,"['prenotate', 'affollate', 'allineate', 'grigliate']",ritornate,raffinate,scaldarsi,2
18902,Italian,llama3,ritornano,ano,5770,"['attaccano', 'riportano', 'insegnano', 'accettano']",ritornano,rischiano,rischiato,7
18903,Italian,llama3,avvisi,i,72,"['freddi', 'svolti', 'impari', 'spunti']",avvisi,fucili,pazzia,7
18904,Italian,llama3,avvisano,ano,5770,"['piantano', 'maturano', 'tutelano', 'infilano']",avvisano,appaiano,spianato,0
18905,Italian,llama3,provo,o,78,"['passo', 'scopo', 'sento', 'porto']",provo,adoro,manda,9
18906,Italian,llama3,provi,i,72,"['ponti', 'fermi', 'rendi', 'basti']",provi,letti,invio,8
18907,Italian,llama3,provate,ate,349,"['fermate', 'cercate', 'portate', 'testate']",provate,parlate,trovati,8
18908,Italian,llama3,invalidi,i,72,"['conclusi', 'restauri', 'oppressi', 'discussi']",invalidi,precetti,depressa,5
18909,Italian,llama3,parlano,ano,5770,"['pensano', 'portano', 'trovano', 'passano']",parlano,abbiano,riprese,9
18910,Italian,llama3,adattate,ate,349,"['piantate', 'insalate', 'staccate', 'rinomate']",adattate,cacciate,scolpite,2
18911,Italian,llama3,adattano,ano,5770,"['attirano', 'misurano', 'spettano', 'rovinano']",adattano,spaziano,sospende,4
18912,Italian,llama3,magliano,ano,5770,"['accadano', 'chiedano', 'ricevano', 'chiudano']",magliano,soffiano,incarica,1
18913,Italian,llama3,ammalano,ano,5770,"['agiscano', 'maturano', 'piantano', 'avvisano']",ammalano,appaiano,giudicò,0
18914,Italian,llama3,comprate,ate,349,"['visitate', 'lavorate', 'mostrate', 'occupate']",comprate,mangiate,mostrati,6
18915,Italian,llama3,comprano,ano,5770,"['ignorano', 'generano', 'prendano', 'invitano']",comprano,studiano,frazioni,6
18916,Italian,llama3,accordo,o,78,"['dialogo', 'arresto', 'intento', 'talento']",accordo,stomaco,riprese,9
18917,Italian,llama3,accordi,i,72,"['origini', 'interni', 'governi', 'secondi']",accordi,conosci,privata,9
18918,Italian,llama3,recuperato,ato,4428,"['supportato', 'illustrato', 'alimentato', 'confessato']",recuperato,analizzato,sacramento,7
